active_windows,assigned_players,assignment_moves_per_player,candidates_per_player,co_location_conflict_ratio,cold_start_event_share,cold_start_events,cold_start_wait_ms,completed,completed_function_events,completed_request_events,completion_ratio,config_path,cost,cross_node_placement_ratio,data_wait_ms,execution_ms,incomplete_active_share,inner_limit_active_share,inner_rounds_per_active_window,inner_stable_active_share,latency_mean_ms,latency_p95_ms,latency_p99_ms,load,mean_assigned_node_count,mean_empirical_gap,mean_pressure,mean_price_spread,mean_queue_pressure_ratio_max,method,no_player_windows,node_cpu_utilization_mean,node_memory_utilization_mean,operational_refinement,oscillation_active_share,outer_feedback_active_share,outer_limit_active_share,outer_rounds_per_active_window,paper_welfare_per_player,placement_dispersion,qc_run_complete,qpr,queue_area_per_arrival,queue_peak,reference_below_current_active_share,run_id,schedule_wait_ms,seed,selected_starting_share,source_bank,throughput,topology,waiting_share,warm_available_share,warm_bypass_share,welfare_baseline_reward_per_player,welfare_contribution_per_player,welfare_cost_per_player,welfare_externality_per_player,welfare_quality_per_player
909,2001,,,,0.07474874371859297,476,2.636934673366834,1902,6368,1902,0.983453981385729,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ66.91b5cd37\run_config.json,0.35974544681585174,,0.5935929648241206,17.572393216080403,0.0,,,,59.072555205047315,412.0,781.0,low,,,,,,sche_OCS,,0.5115339050845512,0.6681797535393293,baseline,,,,,29.114581615671046,,True,0.0895013219266172,17.526370217166495,74,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ66.91b5cd37,0.3074748743718593,Q66,,G1_Q61_Q80,1.902,homogeneous,,,,30.08777250950483,0.6182693304307386,1.7126384860035897,0.09870551507370821,0.21988338318423947
931,2600,,,,0.11287758346581876,426,11.516163222045575,1696,3774,1696,0.8907563025210085,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ67.4ba35218\run_config.json,0.3647994635240087,,0.3436671966083731,19.418653948065714,0.0,,,,68.73054245283019,264.0,582.0,low,,,,,,sche_OCS,,0.36719852179604995,0.6070451923247143,baseline,,,,,35.45423742734469,,True,0.06764284811563158,34.588235294117645,150,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ67.4ba35218,0.5924748277689454,Q67,,G1_Q61_Q80,1.696,homogeneous,,,,36.05292485750638,0.8946374966705648,1.5280221688288909,0.27929520982532546,0.3139921167492867
930,2863,,,,0.17366003062787136,567,13.87258805513017,1464,3265,1464,0.7523124357656732,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ68.a4c1cadf\run_config.json,0.4166040055738772,,0.3142419601837672,44.91271056661562,0.0,,,,123.2096994535519,599.0,814.0,low,,,,,,sche_OCS,,0.3070453995350706,0.6000485254857825,baseline,,,,,32.80096153874852,,True,0.028521524632387232,11.51027749229188,56,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ68.a4c1cadf,0.5418070444104135,Q68,,G1_Q61_Q80,1.464,homogeneous,,,,34.35082347335575,0.5731451715779573,2.0655819127037525,0.3166088035126541,0.2591837852246021
951,2587,,,,0.2182450907283122,878,17.00820283370619,1319,4023,1319,0.6898535564853556,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ69.94d86ed3\run_config.json,0.4141889200507013,,0.44096445438727316,27.15485955754412,0.0,,,,135.98786959818045,609.0,753.0,low,,,,,,sche_OCS,,0.39166945197683356,0.53401838865967,baseline,,,,,34.3011992667972,,True,0.02341780301521572,16.388598326359833,66,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ69.94d86ed3,0.43027591349739003,Q69,,G1_Q61_Q80,1.319,homogeneous,,,,35.28476874414539,0.6737219612875534,1.816977525407115,0.13412326503765368,0.29380932320694136
930,6184,,,,0.1320830007980846,331,8.799680766161213,1238,2506,1238,0.6437857514300572,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ70.1d0403f0\run_config.json,0.6575888293240105,,0.3120510774142059,13.333599361532322,0.0,,,,38.58562197092084,231.0,318.0,low,,,,,,sche_OCS,,0.4065569071799916,0.8010023823381076,baseline,,,,,39.80185272144624,,True,0.04879111157371319,79.90951638065522,303,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ70.1d0403f0,0.6715881883479649,Q70,,G1_Q61_Q80,1.238,homogeneous,,,,42.36973964396917,0.548147694296583,2.2828463447144083,1.1720930769410645,0.3389047093082215
925,5046,,,,0.08247191011235955,367,6.15438202247191,1357,4450,1357,0.7086161879895562,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ71.14504ed4\run_config.json,0.5387667696003362,,0.29730337078651686,7.562921348314607,0.0,,,,39.28887251289609,236.0,266.0,low,,,,,,sche_OCS,,0.4312960671740179,0.7174065528880781,baseline,,,,,40.527597050887934,,True,0.06410759440704326,21.95509138381201,94,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ71.14504ed4,0.6384269662921348,Q71,,G1_Q61_Q80,1.357,homogeneous,,,,41.80966856665806,0.7018815089065878,1.872037946067535,0.49596348592699213,0.3840487087606864
907,2629,,,,0.15937940761636107,904,10.950282087447109,1908,5672,1908,0.9906542056074766,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ72.d77b3cf9\run_config.json,0.2773488362630208,,0.44922425952045136,31.564880112834977,0.0,,,,106.96855345911949,647.0,770.0,low,,,,,,sche_OCS,,0.26645122501019053,0.5206558734563972,baseline,,,,,27.821102230301282,,True,0.06431257514643447,15.181723779854622,81,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ72.d77b3cf9,0.4635049365303244,Q72,,G1_Q61_Q80,1.908,homogeneous,,,,27.851785446673393,0.781975145746106,1.0444707590484401,0.07434625359526284,0.30615859006284624
907,3520,,,,0.12935708752904726,501,13.563903950426026,1447,3873,1447,0.7548252477829943,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ73.0f987314\run_config.json,0.3381092464338934,,0.15775884327394785,16.048799380325327,0.0,,,,50.872149274360744,321.0,501.0,low,,,,,,sche_OCS,,0.24179833014441174,0.48151362460843716,baseline,,,,,34.27953367233276,,True,0.08412622418018734,16.522170057381324,80,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ73.0f987314,0.7921507875032274,Q73,,G1_Q61_Q80,1.447,homogeneous,,,,34.41240971765735,0.8905900723173875,1.2698512745513157,0.11881287268320606,0.3651980128901249
937,3195,,,,0.1804154302670623,912,16.784569732937687,1721,5055,1721,0.911064055055585,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ74.6c3aa1b4\run_config.json,0.34084957107286823,,0.3303659742828882,34.13036597428289,0.0,,,,109.31086577571179,723.0,925.0,low,,,,,,sche_OCS,,0.3448208760081402,0.5756465004538791,baseline,,,,,36.308626604154824,,True,0.04619072559066957,18.09793541556379,74,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ74.6c3aa1b4,0.5641938674579624,Q74,,G1_Q61_Q80,1.721,homogeneous,,,,36.87394770590912,0.8215046480706134,1.5492232454214858,0.18051430228776963,0.3429119133893313
911,8572,,,,0.2825278810408922,76,23.12639405204461,219,269,219,0.11364815775817333,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ75.f3e70246\run_config.json,3.836919636486872,,0.0,32.215613382899626,0.0,,,,67.59817351598174,219.0,220.0,low,,,,,,sche_OCS,,0.468666637984033,0.8253441773435982,baseline,,,,,40.32426588089178,,True,0.0008443576649144489,42.461338868707834,175,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ75.f3e70246,1.0148698884758365,Q75,,G1_Q61_Q80,0.219,homogeneous,,,,44.56781978558226,0.5110295324154351,2.4271264873163423,2.7077816003221695,0.38032414683506305
937,2691,,,,0.1959686450167973,700,23.30179171332587,1932,3572,1932,0.9948506694129763,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ76.f7cca849\run_config.json,0.22743180869282156,,0.21360582306830908,40.57502799552071,0.0,,,,114.7991718426501,430.0,458.0,low,,,,,,sche_OCS,,0.19595470194184733,0.4330869843511084,baseline,,,,,32.35024960835775,,True,0.07399751949907171,3.809989701338826,22,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ76.f7cca849,0.7847144456886898,Q76,,G1_Q61_Q80,1.932,homogeneous,,,,32.44613454245316,0.878077884548351,1.235634347711164,0.04232327426866456,0.3039950678967402
929,3018,,,,0.12047560762371044,689,10.501136562336074,1911,5719,1911,0.981006160164271,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ77.6abb2fd7\run_config.json,0.3161188961011087,,0.4315439762196188,17.905403042489947,0.0,,,,79.97226582940868,405.0,691.0,low,,,,,,sche_OCS,,0.31289647994294295,0.594108813783867,baseline,,,,,31.880628504288598,,True,0.07559112858053481,21.25924024640657,102,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ77.6abb2fd7,0.5200209826892813,Q77,,G1_Q61_Q80,1.911,homogeneous,,,,32.22941759550627,0.7554584022295384,1.3117470023369773,0.11200191192773298,0.31950129921603
921,2024,,,,0.10977118119975263,355,9.193568336425479,1708,3234,1708,0.8928384736016728,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ78.423b10d1\run_config.json,0.2994198765631861,,0.3525046382189239,54.65862708719852,0.0,,,,120.39637002341921,652.0,789.0,low,,,,,,sche_OCS,,0.31374015962001944,0.5014730672805775,baseline,,,,,30.530842057329863,,True,0.047379867986161915,4.71144798745426,24,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ78.423b10d1,0.6394557823129252,Q78,,G1_Q61_Q80,1.708,homogeneous,,,,31.66053573604629,0.7220112768863696,1.9751749583796079,0.09472805305049117,0.21819819707290927
910,5061,,,,0.07504078303425775,276,7.623436650353453,1033,3678,1033,0.5308324768756424,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ79.5f5a5afe\run_config.json,0.6489261357620402,,0.3493746601413812,29.040511147362697,0.0,,,,105.13359148112295,554.0,691.0,low,,,,,,sche_OCS,,0.4148783728033919,0.6572281998762619,baseline,,,,,39.20870576642573,,True,0.01514131361792604,28.33350462487153,122,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ79.5f5a5afe,0.6334964654703643,Q79,,G1_Q61_Q80,1.033,homogeneous,,,,40.32818383384755,0.8343081057618775,1.6447564290990662,0.7175155610517419,0.40848583151726026
942,2271,,,,0.12510088781275222,465,9.760290556900726,1883,3717,1883,0.9706185567010309,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ80.d38a4717\run_config.json,0.3189940369008895,,0.31746031746031744,26.328490718321227,0.0,,,,72.31067445565587,330.0,400.0,low,,,,,,sche_OCS,,0.264218714394255,0.5921196226222599,baseline,,,,,30.50143726950225,,True,0.08163292218122074,8.205670103092784,51,,TSCv1.E1.homogeneous.n20.low.sche_OCS.FQ80.d38a4717,0.5899919289749799,Q80,,G1_Q61_Q80,1.883,homogeneous,,,,31.231686849522728,0.784221292846561,1.6185966397581095,0.1301389143759986,0.23426469966263982
918,2025,,,,0.13416180573167638,529,13.431143799137713,1871,3943,1871,0.9878563885955649,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ61.74351d7e\run_config.json,0.3084844673845871,,0.43241186913517626,9.448135937103729,0.0,,,,45.194013896312136,264.0,334.0,low,,,,,,sche_orion,,0.3269105690312396,0.5667924009218511,baseline,,,,,32.2110115785952,,True,0.13420218014095062,17.1752903907075,80,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ61.74351d7e,0.5412122749175754,Q61,,G1_Q61_Q80,1.871,homogeneous,,,,31.841240948335624,1.076575913598508,0.9553674972204514,0.03271215355874579,0.28127488283463464
909,3036,,,,0.28732864023712484,1551,23.168580955909597,1699,5398,1699,0.9061333333333333,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ62.f55bae56\run_config.json,0.3071508559147844,,0.33456835865135237,34.67691737680622,0.0,,,,159.467333725721,548.0,569.0,low,,,,,,sche_orion,,0.31674922173713244,0.5118168901179282,baseline,,,,,37.2667133208163,,True,0.03468725364624946,12.1936,54,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ62.f55bae56,0.5305668766209707,Q62,,G1_Q61_Q80,1.699,homogeneous,,,,37.488387534426764,0.9348981936630328,1.4014081540315046,0.16104509735084843,0.4058808464169188
933,2129,,,,0.32079646017699115,1305,21.58874139626352,1526,4068,1526,0.7923156801661475,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ63.0188dd99\run_config.json,0.3510777784675008,,0.3584070796460177,39.722468043264506,0.0,,,,162.11336828309305,709.0,786.0,low,,,,,,sche_orion,,0.25302613383168354,0.527609492481394,baseline,,,,,30.605999846702566,,True,0.026812194592467316,9.474039460020768,50,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ63.0188dd99,0.42379547689282204,Q63,,G1_Q61_Q80,1.526,homogeneous,,,,30.63336632183428,0.9397224067465808,1.131686050716058,0.1243226011771448,0.28891969615302215
928,2589,,,,0.4074074074074074,1089,29.827534605312383,1319,2673,1319,0.6795466254507986,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ64.3e835cad\run_config.json,0.3672261386318944,,0.17807706696595585,76.32248410026187,0.0,,,,206.7065959059894,565.0,853.0,low,,,,,,sche_orion,,0.18591089327034369,0.4783021758636873,baseline,,,,,32.353375128034735,,True,0.017376282733991884,7.240597630087584,37,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ64.3e835cad,0.6711560044893379,Q64,,G1_Q61_Q80,1.319,homogeneous,,,,33.5800737835533,0.7926545352687611,1.7204159247732476,0.5602643635813197,0.2613271339985338
945,4668,,,,0.22167630057803467,1534,15.143063583815028,1963,6920,1963,0.9859367152184831,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ65.c734db3d\run_config.json,0.3078511607810908,,0.2666184971098266,37.67456647398844,0.0,,,,120.6760061130922,638.0,893.0,low,,,,,,sche_orion,,0.31702957057508313,0.5941698489778771,baseline,,,,,38.694194756722794,,True,0.05283948495826587,24.61928679055751,120,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ65.c734db3d,0.6703757225433526,Q65,,G1_Q61_Q80,1.963,homogeneous,,,,38.86543869706639,0.9333791571590274,1.1295295521910618,0.4249872959218121,0.4498940560720931
909,2001,,,,0.1191963531993922,706,3.186223197703866,1815,5923,1815,0.93846949327818,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ66.9a54fe93\run_config.json,0.3865997734805441,,0.5961505993584332,10.1933141988857,0.0,,,,41.05179063360882,251.0,413.0,low,,,,,,sche_orion,,0.49589429329253115,0.6860770807067842,baseline,,,,,29.721501651136712,,True,0.11436231256998053,17.526370217166495,74,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ66.9a54fe93,0.307276717879453,Q66,,G1_Q61_Q80,1.815,homogeneous,,,,30.087772753523446,0.832490944558627,1.3283450401824215,0.10964932123097641,0.23923203401241463
936,2632,,,,0.21052631578947367,996,14.19699852039738,1887,4731,1887,0.9910714285714286,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ67.708de506\run_config.json,0.3192433012056174,,0.33946311562037623,26.861128725428028,0.0,,,,94.96343402225754,327.0,636.0,low,,,,,,sche_orion,,0.40026125662222767,0.589798760826534,baseline,,,,,35.94243462759673,,True,0.06224345567457567,35.30882352941177,154,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ67.708de506,0.5571760727119003,Q67,,G1_Q61_Q80,1.887,homogeneous,,,,36.05394200423568,1.014476474433979,1.245112194342816,0.2129972805127524,0.33212551044294536
925,2771,,,,0.19909938887101963,619,15.199421035702798,1450,3109,1450,0.7451181911613566,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ68.8ac8f4e0\run_config.json,0.4114466173895474,,0.3232550659376005,29.729495014474107,0.0,,,,87.30206896551724,488.0,684.0,low,,,,,,sche_orion,,0.29693016460161786,0.5870655391874094,baseline,,,,,32.958271858107956,,True,0.040367324875848626,11.51027749229188,56,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ68.8ac8f4e0,0.5538758443229335,Q68,,G1_Q61_Q80,1.45,homogeneous,,,,34.05847367445341,0.7311166482834728,1.6951739093277352,0.41492977149808763,0.2787854761928481
954,2730,,,,0.34759233286582514,1487,28.733052828424498,1379,4278,1379,0.7212343096234309,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ69.d14de699\run_config.json,0.4194185451980602,,0.3139317438055166,39.79990649836372,0.0,,,,213.82958665699783,819.0,887.0,low,,,,,,sche_orion,,0.408084959405525,0.5655572428200311,baseline,,,,,35.23591182694767,,True,0.015376193660401057,18.228033472803347,74,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ69.d14de699,0.43338008415147267,Q69,,G1_Q61_Q80,1.379,homogeneous,,,,35.600060609670784,0.8260558913888294,1.3939233522930425,0.1366022592853932,0.3403212947068197
931,6185,,,,0.18176538908246226,313,13.389663182346109,1043,1722,1043,0.5423816952678107,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ70.273d25be\run_config.json,0.7574204237326222,,0.20963995354239257,11.834494773519165,0.0,,,,34.47938638542665,226.0,286.0,low,,,,,,sche_orion,,0.30077344030926184,0.7800791053575076,baseline,,,,,40.57629546024381,,True,0.039938133883730534,79.91263650546021,303,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ70.273d25be,0.7508710801393729,Q70,,G1_Q61_Q80,1.043,homogeneous,,,,42.36942573784818,0.7758083298428944,1.7439356937558783,1.2170688029827375,0.39206597535669946
924,5042,,,,0.1082184788157223,424,7.632210311383359,1281,3918,1281,0.6689295039164491,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ71.bcab666c\run_config.json,0.5708378025742827,,0.296579887697805,5.473711077080143,0.0,,,,32.78142076502732,178.0,247.0,low,,,,,,sche_orion,,0.37421470666987283,0.719246161728926,baseline,,,,,40.081099826066755,,True,0.06845554491879945,21.95509138381201,94,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ71.bcab666c,0.647524247064829,Q71,,G1_Q61_Q80,1.281,homogeneous,,,,41.80902508429619,0.8930841503293209,1.4946926601913797,1.5390705736217305,0.4127536478117315
908,2630,,,,0.22310405643738976,1265,14.732275132275133,1906,5670,1906,0.9896157840083074,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ72.53adb95f\run_config.json,0.2744665155881099,,0.4499118165784832,13.720282186948854,0.0,,,,66.20356768100734,361.0,405.0,low,,,,,,sche_orion,,0.2665172183042848,0.5146233239008647,baseline,,,,,28.242342728081766,,True,0.1048943590091453,15.547767393561786,83,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ72.53adb95f,0.46843033509700177,Q72,,G1_Q61_Q80,1.906,homogeneous,,,,27.867837691035106,0.9047951186111218,0.8105038222591233,0.059370071887120096,0.3395833018558107
907,3520,,,,0.19870967741935483,770,18.92232258064516,1466,3875,1466,0.764736567553469,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ73.815edc37\run_config.json,0.33743475566619413,,0.16412903225806452,10.439741935483871,0.0,,,,50.78649386084584,268.0,465.0,low,,,,,,sche_orion,,0.22713106138564287,0.4873738992983332,baseline,,,,,34.82397670366547,,True,0.08554525515700441,16.489306207616067,78,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ73.815edc37,0.7881290322580645,Q73,,G1_Q61_Q80,1.466,homogeneous,,,,34.4124098607085,1.0498861381836997,0.9714690646495331,0.07521204436515373,0.40836180138655687
911,2980,,,,0.15702247191011237,559,15.432865168539326,1345,3560,1345,0.7120169401799894,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ74.feb11c87\run_config.json,0.3891628336286013,,0.38370786516853933,9.857022471910112,0.0,,,,50.70260223048327,276.0,380.0,low,,,,,,sche_orion,,0.3044863186676469,0.513738201829897,baseline,,,,,35.47772405035544,,True,0.06816488054618118,16.402329274748546,66,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ74.feb11c87,0.6070224719101124,Q74,,G1_Q61_Q80,1.345,homogeneous,,,,36.48760291745999,0.871633538543778,1.665293152720336,0.53939458578825,0.32317525376409495
911,8572,,,,0.2825278810408922,76,23.28252788104089,219,269,219,0.11364815775817333,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ75.4c4551fe\run_config.json,3.811589489244435,,0.0,31.903345724907062,0.0,,,,67.4703196347032,219.0,220.0,low,,,,,,sche_orion,,0.4568135303048895,0.8201597381207709,baseline,,,,,39.47974530603638,,True,0.0008515795557131233,42.461338868707834,175,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ75.4c4551fe,1.0148698884758365,Q75,,G1_Q61_Q80,0.219,homogeneous,,,,44.56782025908178,0.5688572120111796,2.3059883807384685,3.7492589888745695,0.3983152918361138
940,2723,,,,0.2915500839395635,1042,39.14213766088417,1934,3574,1934,0.995880535530381,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ76.32e908b4\run_config.json,0.21804014282857742,,0.2059317291550084,20.76860660324566,0.0,,,,106.11944157187177,336.0,377.0,low,,,,,,sche_orion,,0.1959935774334744,0.4153876906705468,baseline,,,,,33.012312689818664,,True,0.08358436664250361,4.2806385169927905,22,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ76.32e908b4,0.921376608841634,Q76,,G1_Q61_Q80,1.934,homogeneous,,,,32.54330134312983,1.0348143888185273,0.8638450141956471,0.03599843815970499,0.3340404236574975
930,3022,,,,0.1598827181786823,927,13.177992411176268,1930,5798,1930,0.9907597535934292,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ77.66871cdf\run_config.json,0.31088051277121115,,0.4275612280096585,11.886340117281822,0.0,,,,72.45233160621761,330.0,440.0,low,,,,,,sche_orion,,0.315760575630173,0.5899141625768968,baseline,,,,,32.4549728427637,,True,0.08568631049292602,21.973305954825463,105,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ77.66871cdf,0.5203518454639531,Q77,,G1_Q61_Q80,1.93,homogeneous,,,,32.24588969904094,0.8939143632083125,0.9583819700660176,0.07961623406026594,0.3531668797519963
922,2023,,,,0.33675166297117515,1215,28.241962305986696,1873,3608,1873,0.9790904338734971,C:\Users\99349\Desktop\serverless_sim_game_revision\runs\tscv1_g1_formal_q61_q80_98f822c_20260903\online\homogeneous-low\canonical\TSCv1.E1.homogeneous.n20.low.sche_orion.FQ78.cac9169d\run_config.json,0.25450286620833057,,0.25554323725055433,55.88719512195122,0.0,,,,159.97757608115322,579.0,783.0,low,,,,,,sche_orion,,0.3348923994242834,0.46615723832928163,baseline,,,,,31.962099370423722,,True,0.04600298232154747,4.218504966021955,24,,TSCv1.E1.homogeneous.n20.low.sche_orion.FQ78.cac9169d,0.5701219512195121,Q78,,G1_Q61_Q80,1.873,homogeneous,,,,31.656525481295244,1.1155861345807103,1.0348140574656557,0.054451284100528526,0.27925344422879456
