node_count,load_scale,seed,run_id,source_manifest_hash,result_path,result_file_sha256,arrivals,completed,throughput_requests_per_ms,qpr,drained_cohort_mean_latency_ms,cost_per_completed_request,completion_rate
500,25.0,E05,E2.sche_nash.low.homogeneous.n500.scale25.E05.b58212d19218a6aa,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E05.b58212d19218a6aa\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E05.b58212d19218a6aa\summary.json,a326ca398eee0d2f8c5d1a4ad99e23bc2268ca6bb2b5970af5b84ad13b082e4a,48475,25945,25.945,0.49372024650030055,153.1189439198304,0.3431972607318366,0.5352243424445591
500,25.0,E06,E2.sche_nash.low.homogeneous.n500.scale25.E06.6304f5a053d3d3dc,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E06.6304f5a053d3d3dc\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E06.6304f5a053d3d3dc\summary.json,49a58ec7dce1eaa9ed0cb8ee2486f5aa483c3abb9372c73f6d7dc3aa357094fc,47950,13842,13.842,0.0962318266379917,137.74078890333766,1.0442814159351972,0.2886757038581856
500,25.0,E07,E2.sche_nash.low.homogeneous.n500.scale25.E07.5d56f563bda129c4,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E07.5d56f563bda129c4\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E07.5d56f563bda129c4\summary.json,32971b3b80ad2642865f87a7beaf013cc08c566001da2a1f812515d812e88b7f,47875,33463,33.463,1.0548066126892521,84.21429638705436,0.3767091813626244,0.6989660574412533
500,25.0,E08,E2.sche_nash.low.homogeneous.n500.scale25.E08.99509299916aa1e4,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E08.99509299916aa1e4\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E08.99509299916aa1e4\summary.json,568a36c3fd08f2e3622264c5ed14f539f79fee782df6567716f9d87e20c5fb28,48800,15927,15.927,0.12058964765471218,197.52175550951216,0.6686656552159854,0.32637295081967216
500,25.0,E09,E2.sche_nash.low.homogeneous.n500.scale25.E09.9391cca0c633f4ca,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E09.9391cca0c633f4ca\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E09.9391cca0c633f4ca\summary.json,ded458051bfd0ea442b2685533ed5938025667c9d023580c216e85cf3b74f6b7,48275,18010,18.01,0.48084504527720323,256.90888395335924,0.14579057370471266,0.37307094769549454
500,25.0,E10,E2.sche_nash.low.homogeneous.n500.scale25.E10.4ee6ffb16e97b9d7,0c2876d27afed67e5d191bc08fbccd1fa1f2994f9a0bd6c115fa820194db6515,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_reviewer_v3_20260817\formal-runs-composite\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E10.4ee6ffb16e97b9d7\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E10.4ee6ffb16e97b9d7\summary.json,3de076ddc379d29d0af2941694501f27189625e6c3ccb111658bb43aa5c38811,47725,15934,15.934,0.10183921688729422,255.0227814735785,0.6135229084622505,0.3338711367207962
500,25.0,E11,E2.sche_nash.low.homogeneous.n500.scale25.E11.21378e8bd9470269,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E11.21378e8bd9470269\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E11.21378e8bd9470269\summary.json,78285fdda9e404dac27d54c5922897947183ba1f40bf59716d6f2b1960703c33,48400,14468,14.468,0.05768774094420462,182.76914570085705,1.3722147584324025,0.2989256198347107
500,25.0,E12,E2.sche_nash.low.homogeneous.n500.scale25.E12.9b82c2e26e102efd,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E12.9b82c2e26e102efd\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E12.9b82c2e26e102efd\summary.json,f6d1d086b0c4d8ce9348769e49908680438d3c1ee07207c135b61504cbadced9,48275,5653,5.653,0.013681458639303576,361.29099593136385,1.1436402857166548,0.11709994821336095
500,25.0,E13,E2.sche_nash.low.homogeneous.n500.scale25.E13.09b6185509aa3c83,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E13.09b6185509aa3c83\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E13.09b6185509aa3c83\summary.json,870673129bd552e9a48a5b8bf7667dcf2506a399f59a610c5f467b8a4e86e670,46650,18459,18.459,0.17460025893302653,238.9879191722195,0.44237170257394764,0.3956913183279743
500,25.0,E14,E2.sche_nash.low.homogeneous.n500.scale25.E14.b4f254f5bc816cb6,fbf100bd759e7fff73685505a539c9d075f2ebb501713fc8c67b49118afaeb48,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e2_extension_reviewer_v3_20260819\formal-runs\canonical\E2.sche_nash.low.homogeneous.n500.scale25.E14.b4f254f5bc816cb6\reviewer_records\E2.sche_nash.low.homogeneous.n500.scale25.E14.b4f254f5bc816cb6\summary.json,8aabf334615cccc2130d0de2eb8386b598eabdd6b0d16f0e63d767adac55a6e8,47825,41512,41.512,0.9028353685983024,129.48439005588745,0.3550975517997808,0.8679979090433874
