state_id,players,nodes,feasible_assignments,pure_nash_equilibria,optimal_welfare,worst_nash_welfare,best_nash_welfare,exact_poa,relative_welfare_gap,ready_order_welfare,ready_order_is_pure_nash,ready_order_termination,ready_order_inner_stable,ready_order_inner_limit_hit,ready_order_oscillated,ready_order_inner_rounds,ready_order_assignment_moves,reference_welfare,reference_absolute_shortfall,reference_normalized_shortfall,reference_exact_hit,reference_runtime_ns,exact_enumeration_runtime_ns,potential_strict_improvements,potential_max_identity_residual
p04-s044,4,3,81,4,78.02873721966598,77.97299655037588,77.97709631831508,1.0007148714523764,0.0007143607762507012,77.97709631831508,True,stable,True,False,False,1,0,78.02873721966598,0.0,0.0,True,1100200,2799200,324,2.886579864025407e-15
p04-s045,4,3,81,1,56.252841159063436,56.252841159063436,56.252841159063436,1.0,0.0,56.252841159063436,True,stable,True,False,False,1,0,56.252841159063436,0.0,0.0,True,777600,2822400,324,1.0269562977782698e-15
p04-s046,4,3,81,6,66.34063931276211,66.32097076852753,66.32305300079258,1.0002965659882035,0.00029647806289369104,66.32097076852753,True,stable,True,False,False,1,0,66.34063931276212,0.0,0.0,True,965600,2802500,324,2.4424906541753444e-15
p04-s047,4,3,81,6,67.4228188151191,66.9311712870252,67.05102215135601,1.007345568867838,0.007292004943342093,66.99004276172573,True,stable,True,False,False,1,0,67.4228188151191,0.0,0.0,True,1096400,2894400,324,2.220446049250313e-15
p04-s048,4,3,81,1,68.22540848833683,68.17087707373916,68.17087707373916,1.0007999224439885,0.00079928307951405,68.17087707373916,True,stable,True,False,False,1,0,68.22540848833683,0.0,0.0,True,1019700,2800700,324,2.220446049250313e-15
p04-s049,4,3,81,8,66.08848059644167,66.04198599933198,66.08848059644167,1.0007040157319036,0.0007035204424443773,66.07683090218474,True,stable,True,False,False,1,0,66.08848059644167,0.0,0.0,True,920400,2784400,324,2.1094237467877974e-15
p04-s050,4,3,81,4,74.22145210152358,73.80478584036393,73.83519149115216,1.0056455181925583,0.005613825240035889,73.80478584036393,True,stable,True,False,False,1,0,74.22145210152357,1.4210854715202004e-14,1.9146559805598698e-16,True,1090200,2815700,324,2.6645352591003757e-15
p04-s051,4,3,81,4,74.62263469138688,74.5682104833214,74.62263469138688,1.0007298580415531,0.0007293257372989238,74.5682104833214,True,stable,True,False,False,1,0,74.62263469138688,0.0,0.0,True,1042500,2837400,324,2.6645352591003757e-15
p04-s052,4,3,81,6,67.8199839940643,67.78099688071829,67.8199839940643,1.0005751923863648,0.000574861730274408,67.80468462904619,True,stable,True,False,False,1,0,67.80468462904619,0.015299365018108801,0.00022558785946407513,False,868000,2817600,324,2.3314683517128287e-15
p04-s053,4,3,81,4,72.45005886676512,71.72199268878614,71.88457567332975,1.0101512262931425,0.010049214443260561,71.88457567332975,True,stable,True,False,False,1,0,72.45005886676512,0.0,0.0,True,972800,2812300,324,2.1094237467877974e-15
p04-s054,4,3,81,1,62.865038918669214,62.28000667999666,62.28000667999666,1.0093935802171399,0.009306162037526633,62.28000667999666,True,stable,True,False,False,1,0,62.865038918669214,0.0,0.0,True,1149000,2800900,324,1.9984014443252818e-15
p04-s055,4,3,81,4,67.57939776432055,67.51868801200129,67.57939776432055,1.0008991547985717,0.0008983470455149209,67.51868801200129,True,stable,True,False,False,1,0,67.57939776432055,0.0,0.0,True,941800,2768600,324,2.1094237467877974e-15
p04-s056,4,3,81,1,80.04651937665744,80.04651937665744,80.04651937665744,1.0,0.0,80.04651937665744,True,stable,True,False,False,1,0,80.04651937665744,0.0,0.0,True,819600,2815200,324,2.886579864025407e-15
p04-s057,4,3,81,6,68.14787333887651,68.07363720070421,68.14787333887651,1.0010905269826178,0.0010893390290133396,68.14787333887651,True,stable,True,False,False,1,0,68.14787333887651,0.0,0.0,True,948300,2829700,324,2.4789198471708573e-15
p04-s058,4,3,81,1,76.44764131157696,76.44764131157696,76.44764131157696,1.0,0.0,76.44764131157696,True,stable,True,False,False,1,0,76.44764131157696,0.0,0.0,True,805600,2765800,324,2.4424906541753444e-15
p04-s059,4,3,81,4,60.82798082677301,60.82322390945573,60.82798082677301,1.0000782088980413,7.820278188794681e-05,60.82798082677301,True,stable,True,False,False,1,0,60.82798082677301,0.0,0.0,True,947900,2808400,324,1.27675647831893e-15
p04-s060,4,3,81,3,69.87664597194059,69.63761169596086,69.76493929073105,1.0034325455764244,0.0034208035124599313,69.76493929073105,True,stable,True,False,False,1,0,69.87664597194059,0.0,0.0,True,1097800,2774300,324,2.2343238370581275e-15
p04-s061,4,3,81,12,73.72899116010642,73.68862475197291,73.72899116010642,1.0005477970076029,0.0005474970903352008,73.72899116010642,True,stable,True,False,False,1,0,73.72899116010642,0.0,0.0,True,900100,2817800,324,2.6645352591003757e-15
p04-s062,4,3,81,12,70.26398846279474,70.25040106058557,70.26398846279474,1.0001934138738575,0.0001933764721648708,70.25526107885301,True,stable,True,False,False,1,0,70.26398846279474,0.0,0.0,True,867400,2780800,324,2.3592239273284576e-15
p04-s063,4,3,81,4,74.74981674631425,74.70137406013008,74.74981674631425,1.0006484845398584,0.0006480642801918658,74.74981674631425,True,stable,True,False,False,1,0,74.74981674631425,0.0,0.0,True,868200,2817500,324,2.7755575615628914e-15
p04-s064,4,3,81,10,63.04007397962643,62.996378727070194,63.04007397962643,1.000693615306771,0.0006931345380456711,63.04007397962643,True,stable,True,False,False,2,1,63.04007397962643,0.0,0.0,True,1027400,2865200,324,1.8318679906315083e-15
p04-s065,4,3,81,1,61.35952247442471,61.266085339651255,61.266085339651255,1.00152510372183,0.00152278132236766,61.266085339651255,True,stable,True,False,False,1,0,61.35952247442471,0.0,0.0,True,965300,2792300,324,1.5543122344752192e-15
p04-s066,4,3,81,1,53.73008346251827,53.73008346251827,53.73008346251827,1.0,0.0,53.73008346251827,True,stable,True,False,False,1,0,53.73008346251827,0.0,0.0,True,768100,2766300,324,5.551115123125783e-16
p04-s067,4,3,81,12,65.84366456533813,65.75892108366746,65.84366456533814,1.0012886993927843,0.0012870407841073014,65.84366456533813,True,stable,True,False,False,1,0,65.84366456533813,0.0,0.0,True,1023300,2802600,324,2.3314683517128287e-15
p04-s068,4,3,81,1,71.09476917576399,70.75378913748884,70.75378913748884,1.0048192477382738,0.004796133980436181,70.75378913748884,True,stable,True,False,False,1,0,71.09476917576397,1.4210854715202004e-14,1.998860799458991e-16,True,1083100,2782600,324,2.6645352591003757e-15
p04-s069,4,3,81,8,66.35133317384384,66.18191836682732,66.35133317384384,1.0025598352419691,0.002553299216650965,66.18191836682732,True,stable,True,False,False,1,0,66.35133317384384,0.0,0.0,True,1012800,2803300,324,1.3608905669038052e-15
p04-s070,4,3,81,9,70.06475171703241,69.63663555860627,69.97372880095494,1.006147858163909,0.0061102929495154765,69.97372880095494,True,stable,True,False,False,1,0,70.06475171703241,0.0,0.0,True,938600,2867000,324,2.886579864025407e-15
p04-s071,4,3,81,2,73.04125549997374,73.0270365651264,73.0270365651264,1.0001947078166682,0.0001946699129145512,73.0270365651264,True,stable,True,False,False,1,0,73.04125549997374,0.0,0.0,True,1147000,2785300,324,2.9976021664879227e-15
p04-s072,4,3,81,2,73.03246100739015,72.78003301136474,72.78003301136474,1.0034683688036525,0.003456380800311172,72.78003301136474,True,stable,True,False,False,2,1,72.92165087597118,0.11081013141897245,0.001517272318233389,False,1110600,2819200,324,2.220446049250313e-15
p04-s073,4,3,81,1,69.4084061930426,69.38199743920937,69.38199743920937,1.0003806283302288,0.00038048350742666333,69.38199743920937,True,stable,True,False,False,1,0,69.4084061930426,0.0,0.0,True,949400,2840600,324,2.55351295663786e-15
p04-s074,4,3,81,3,61.65539922409518,61.48665436439325,61.65539922409518,1.0027444144009183,0.0027369032043503163,61.48665436439325,True,stable,True,False,False,1,0,61.65539922409518,0.0,0.0,True,1099000,2841800,324,1.7486012637846216e-15
p04-s075,4,3,81,4,69.35346762547962,68.74153407800982,68.85780377248312,1.0089019477914962,0.008823402324658764,68.85780377248312,True,stable,True,False,False,1,0,69.35346762547962,0.0,0.0,True,1140000,2937600,324,1.7763568394002505e-15
p04-s076,4,3,81,4,69.05474356678828,68.99652374537666,69.05474356678828,1.000843808039177,0.0008430966274648879,68.99652374537666,True,stable,True,False,False,1,0,69.05474356678828,0.0,0.0,True,990300,2931200,324,2.1649348980190553e-15
p04-s077,4,3,81,5,63.386839277006985,63.22211985445445,63.386839277006985,1.0026054080902655,0.002598637578893878,63.386839277006985,True,stable,True,False,False,1,0,63.386839277006985,0.0,0.0,True,971100,2819100,324,1.2212453270876722e-15
p04-s078,4,3,81,4,73.35757447453963,73.0524806916303,73.16514816921523,1.0041763644440385,0.004158994965342373,73.0524806916303,True,stable,True,False,False,1,0,73.33125539188504,0.02631908265459515,0.0003587779836386189,False,1096900,2789900,324,2.7755575615628914e-15
p04-s079,4,3,81,10,66.53878886200411,66.28004071729741,66.53878886200411,1.003903862186964,0.0038886813110368245,66.28557539880667,True,stable,True,False,False,1,0,66.53878886200411,0.0,0.0,True,1183300,2822400,324,3.0531133177191805e-15
p04-s080,4,3,81,1,63.6938324081287,63.6938324081287,63.6938324081287,1.0,0.0,63.6938324081287,True,stable,True,False,False,1,0,63.6938324081287,0.0,0.0,True,816600,2810700,324,2.3314683517128287e-15
p04-s081,4,3,81,4,64.73098558163986,64.5914657495787,64.70777614944538,1.0021600350826854,0.0021553793875915776,64.5914657495787,True,stable,True,False,False,1,0,64.73098558163986,0.0,0.0,True,1073300,2809800,324,1.6653345369377348e-15
p04-s082,4,3,81,1,76.96281156799483,76.80986427722803,76.80986427722803,1.0019912454240874,0.0019872882454622692,76.80986427722803,True,stable,True,False,False,1,0,76.96281156799483,0.0,0.0,True,1028000,2816900,324,3.1086244689504383e-15
p04-s083,4,3,81,3,69.33081359110368,69.30314935302258,69.33081359110368,1.0003991772140135,0.00039901793514580914,69.33081359110368,True,stable,True,False,False,1,0,69.33081359110368,0.0,0.0,True,954200,2875000,324,2.275957200481571e-15
p04-s084,4,3,81,8,69.95991282387261,69.80804749813925,69.95991282387261,1.002175470181105,0.0021707477840302108,69.92939506885739,True,stable,True,False,False,1,0,69.95991282387261,0.0,0.0,True,951400,2837100,324,2.942091015256665e-15
p04-s085,4,3,81,3,71.34300184640452,71.33277072539794,71.34300184640452,1.0001434280612198,0.00014340749256122224,71.34300184640452,True,stable,True,False,False,1,0,71.34300184640452,0.0,0.0,True,931000,2787200,324,2.4424906541753444e-15
p04-s086,4,3,81,4,72.64292891684403,72.58190655033346,72.64292891684403,1.0008407379939552,0.0008400317473490689,72.58190655033346,True,stable,True,False,False,1,0,72.64292891684403,0.0,0.0,True,1024900,2840300,324,2.1649348980190553e-15
p04-s087,4,3,81,1,65.90118095242437,65.90118095242437,65.90118095242437,1.0,0.0,65.90118095242437,True,stable,True,False,False,1,0,65.90118095242437,0.0,0.0,True,853300,2973500,324,2.886579864025407e-15
p04-s088,4,3,81,6,69.19132017613445,68.92128466295881,69.147593447459,1.0039180278559254,0.0039027368243333997,68.92128466295881,True,stable,True,False,False,1,0,69.19132017613445,0.0,0.0,True,1153800,2943000,324,1.582067810090848e-15
p04-s089,4,3,81,1,52.759625463435555,52.759625463435555,52.759625463435555,1.0,0.0,52.759625463435555,True,stable,True,False,False,1,0,52.759625463435555,0.0,0.0,True,819000,2841900,324,7.771561172376096e-16
p04-s090,4,3,81,8,73.61229157388141,73.19185887555793,73.52435219603011,1.0057442549592615,0.00571144695178401,73.19185887555793,True,stable,True,False,False,1,0,73.61229157388141,0.0,0.0,True,1052800,2833600,324,2.6922908347160046e-15
p04-s091,4,3,81,1,62.40830915496335,62.40830915496335,62.40830915496335,1.0,0.0,62.40830915496335,True,stable,True,False,False,1,0,62.40830915496335,0.0,0.0,True,848600,2836400,324,2.4424906541753444e-15
p04-s092,4,3,81,1,71.69685974243617,71.69685974243617,71.69685974243617,1.0,0.0,71.69685974243617,True,stable,True,False,False,1,0,71.69685974243617,0.0,0.0,True,823400,2820100,324,2.220446049250313e-15
p04-s093,4,3,81,12,72.7771666465884,72.66346020805588,72.7771666465884,1.001564836552057,0.0015623916644719742,72.66346020805588,True,stable,True,False,False,1,0,72.7771666465884,0.0,0.0,True,1028500,2914900,324,2.7755575615628914e-15
p04-s094,4,3,81,12,76.70937055491942,76.66719247480953,76.70937055491942,1.0005501450979015,0.0005498426046879741,76.67693370203283,True,stable,True,False,False,1,0,76.70937055491942,0.0,0.0,True,938800,2843400,324,2.55351295663786e-15
p04-s095,4,3,81,4,68.52437556286421,68.2868772193806,68.48002829280699,1.0034779499832833,0.003465895771143911,68.48002829280699,True,stable,True,False,False,1,0,68.52437556286421,0.0,0.0,True,1103400,2814400,324,2.9976021664879227e-15
p04-s096,4,3,81,1,67.28086191530561,67.28086191530561,67.28086191530561,1.0,0.0,67.28086191530561,True,stable,True,False,False,1,0,67.28086191530561,0.0,0.0,True,805900,2798700,324,2.3175905639050143e-15
p04-s097,4,3,81,7,74.67053062521171,74.47673041312049,74.66424388845583,1.0026021578957107,0.0025954042440644474,74.63776079298762,True,stable,True,False,False,1,0,74.67053062521171,0.0,0.0,True,1011600,2804500,324,1.942890293094024e-15
p04-s098,4,3,81,1,75.17506441105256,75.17506441105256,75.17506441105256,1.0,0.0,75.17506441105256,True,stable,True,False,False,1,0,75.17506441105256,0.0,0.0,True,927700,2779800,324,2.886579864025407e-15
p04-s099,4,3,81,5,72.02494249102303,71.83925055112678,71.87979066257975,1.0025848256833372,0.0025781615850562984,71.83925055112678,True,stable,True,False,False,1,0,72.02494249102303,0.0,0.0,True,1122300,2838300,324,2.6645352591003757e-15
p06-s000,6,3,729,86,111.0207534567522,110.93279528838482,111.0207534567522,1.000792895988411,0.0007922678024486923,111.01362870831086,True,stable,True,False,False,1,0,111.01362870831086,0.0071247484413419215,6.417492423267822e-05,False,2121200,41057900,4374,3.3306690738754696e-15
p06-s001,6,3,729,24,90.95224185129135,90.82612115161652,90.90192009080097,1.0013885950217372,0.0013866694993735094,90.90192009080096,True,stable,True,False,False,1,0,90.95224185129135,0.0,0.0,True,1883800,42019300,4374,2.706168622523819e-15
p06-s002,6,3,729,1,98.59919342784411,98.59919342784411,98.59919342784411,1.0,0.0,98.59919342784411,True,stable,True,False,False,1,0,98.59919342784411,0.0,0.0,True,1468400,41267800,4374,3.3306690738754696e-15
p06-s003,6,3,729,24,96.54074506870039,96.0952716785532,96.28976701495918,1.0046357472367353,0.004614356247511633,96.0952716785532,True,stable,True,False,False,1,0,96.45998016021272,0.08076490848766582,0.0008365888250623282,False,2037700,40902900,4374,2.6645352591003757e-15
p06-s004,6,3,729,6,108.51208826822098,108.35417780136419,108.51208826822098,1.0014573546683754,0.0014552338764918663,108.51208826822098,True,stable,True,False,False,1,0,108.51208826822098,0.0,0.0,True,1776400,41743900,4374,3.219646771412954e-15
p06-s005,6,3,729,16,106.8098360283856,106.05108812874623,106.64202886354107,1.0071545508209991,0.00710372684625909,106.63584339109877,True,stable,True,False,False,2,1,106.69040670954703,0.11942931883857,0.0011181490701552116,False,1950300,41352500,4374,2.886579864025407e-15
p06-s006,6,3,729,5,88.05469273267023,86.48805671978167,87.20342470920977,1.018113900026271,0.0177916243219972,87.20342470920977,True,stable,True,False,False,1,0,88.05469273267023,0.0,0.0,True,2075900,41662100,4374,2.67841304690819e-15
p06-s007,6,3,729,58,104.69766916506732,104.4298245247023,104.69766916506732,1.0025648289804574,0.002558267461931178,104.63427203561501,True,stable,True,False,False,1,0,104.6604296360876,0.03723952897972538,0.0003556863230738517,False,1967300,41568200,4374,3.3306690738754696e-15
p06-s008,6,3,729,38,99.27880305359461,98.94990283128939,99.27490019846435,1.0033239064707926,0.0033128947186003934,99.27490019846435,True,stable,True,False,False,2,1,99.2788030535946,1.4210854715202004e-14,1.4314087476991864e-16,True,35432900,42473200,4374,2.9976021664879227e-15
p06-s009,6,3,729,1,111.61513086956302,111.61513086956302,111.61513086956302,1.0,0.0,111.61513086956302,True,stable,True,False,False,1,0,111.61513086956302,0.0,0.0,True,1469500,40799900,4374,3.3306690738754696e-15
p06-s010,6,3,729,1,108.883968397872,108.883968397872,108.883968397872,1.0,0.0,108.883968397872,True,stable,True,False,False,1,0,108.883968397872,0.0,0.0,True,1461100,41057500,4374,3.1086244689504383e-15
p06-s011,6,3,729,33,95.01101768515845,94.65838273855576,95.01101768515845,1.0037253430324988,0.003711516360883861,94.99769429870412,True,stable,True,False,False,1,0,94.9976942987041,0.01332338645434561,0.00014022990995103126,False,2064200,41437600,4374,2.886579864025407e-15
p06-s012,6,3,729,46,106.61532624522971,106.47347951393874,106.61532624522971,1.0013322259396285,0.001330453474997597,106.60056260680261,True,stable,True,False,False,2,1,106.60056260680261,0.014763638427098158,0.0001384757609158348,False,2047500,41307400,4374,3.1086244689504383e-15
p06-s013,6,3,729,20,105.74428290429185,105.07307374300886,105.13564397349265,1.0063880225196862,0.006347474708306387,105.13098539597414,True,stable,True,False,False,1,0,105.74428290429185,0.0,0.0,True,2379300,41927600,4374,3.552713678800501e-15
p06-s014,6,3,729,1,91.56092569713044,90.99117064318281,90.99117064318281,1.006261652091299,0.006222687785314597,90.99117064318281,True,stable,True,False,False,1,0,91.56092569713044,0.0,0.0,True,2153600,42442300,4374,2.7200464103316335e-15
p06-s015,6,3,729,42,97.46898670191187,97.23063678913037,97.4658227098115,1.0024513869357703,0.0024453923329524688,97.42675853869174,True,stable,True,False,False,2,1,97.46898670191186,1.4210854715202004e-14,1.457987324590013e-16,True,1967700,41287700,4374,3.219646771412954e-15
p06-s016,6,3,729,12,94.02017140203733,93.80210780077157,93.91884539092686,1.0023247196292104,0.0023193278422490027,93.91051171671194,True,stable,True,False,False,1,0,93.94388086080515,0.07629054123218282,0.0008114273787691655,False,1795600,41564500,4374,2.55351295663786e-15
p06-s017,6,3,729,2,99.92523081077115,99.65278118537331,99.65278118537333,1.002733989178797,0.002726534861988752,99.65278118537333,True,stable,True,False,False,1,0,99.92523081077115,0.0,0.0,True,2133000,40965400,4374,2.6645352591003757e-15
p06-s018,6,3,729,28,104.1343221436454,103.71267782901185,104.07861968070442,1.0040655040778015,0.004049042678281683,103.93578290765223,True,stable,True,False,False,1,0,104.07861968070442,0.05570246294098524,0.0005349097376765743,False,1895000,40828100,4374,2.9976021664879227e-15
p06-s019,6,3,729,1,104.9375478231463,104.67922735900981,104.67922735900981,1.0024677337677566,0.002461659048597573,104.67922735900981,True,stable,True,False,False,1,0,104.9375478231463,0.0,0.0,True,2104000,41165600,4374,2.6645352591003757e-15
p06-s020,6,3,729,60,110.06143109487707,109.93796861774601,110.06143109487708,1.0011230194507261,0.001121759692772186,109.97638620764789,True,stable,True,False,False,1,0,110.02292834950019,0.03850274537687426,0.0003498295905645953,False,1895300,42031900,4374,3.219646771412954e-15
p06-s021,6,3,729,60,92.79678230387373,92.46801076962339,92.79678230387373,1.0035555164593022,0.003542919550526396,92.61273012429189,True,stable,True,False,False,1,0,92.79678230387373,0.0,0.0,True,2079900,41523700,4374,1.6531914726058972e-15
p06-s022,6,3,729,18,97.42532097328855,96.66563847082539,97.35499247921773,1.0078588680991585,0.007797587884482813,97.29010945612714,True,stable,True,False,False,2,1,97.42532097328856,0.0,0.0,True,2257100,41506100,4374,3.3306690738754696e-15
p06-s023,6,3,729,30,108.79443605377864,108.29671232509058,108.79443605377864,1.004595926487537,0.00457490058077994,108.79443605377864,True,stable,True,False,False,1,0,108.79443605377864,0.0,0.0,True,1898400,41004800,4374,3.219646771412954e-15
p06-s024,6,3,729,32,88.30147921958408,87.44360966015512,88.02215186793964,1.0098105460509124,0.00971523429744197,87.7342812912103,True,stable,True,False,False,2,1,88.27313741391707,0.0283418056670115,0.00032096637471420373,False,2210400,41012100,4374,3.2751579226442118e-15
p06-s025,6,3,729,15,105.27048592227747,104.97585034784399,105.15582753650932,1.0028066986212276,0.002798843112123738,105.13320773784181,True,stable,True,False,False,1,0,105.26248945874822,0.007996463529252651,7.59611153990164e-05,False,2068900,42004200,4374,3.1086244689504383e-15
p06-s026,6,3,729,60,100.18122503830305,99.84576040120959,100.18122503830305,1.003359828557021,0.003348577909335858,99.9817647317446,True,stable,True,False,False,1,0,100.144200938584,0.037024099719047854,0.0003695712415663928,False,1895600,41255700,4374,2.7200464103316335e-15
p06-s027,6,3,729,10,98.18598015331365,97.79554168440808,98.03492413589231,1.003992395381024,0.003976519542768907,97.79554168440808,True,stable,True,False,False,1,0,98.18598015331365,0.0,0.0,True,1937700,41082500,4374,2.9976021664879227e-15
p06-s028,6,3,729,6,102.26368430374794,101.53772018350473,101.8737751553127,1.0071496988403048,0.007098943531966984,101.53772018350473,True,stable,True,False,False,1,0,102.26368430374794,0.0,0.0,True,2426700,42086400,4374,2.942091015256665e-15
p06-s029,6,3,729,5,100.29683188211554,100.15213029644886,100.2279410350038,1.001444817850987,0.001442733364068336,100.2240915815346,True,stable,True,False,False,1,0,100.29683188211554,0.0,0.0,True,2078100,41755100,4374,2.4424906541753444e-15
p06-s030,6,3,729,2,94.98715799612552,94.82829770115524,94.82829770115524,1.0016752414502992,0.001672439709973864,94.82829770115524,True,stable,True,False,False,1,0,94.98715799612552,0.0,0.0,True,1795700,41566600,4374,2.886579864025407e-15
p06-s031,6,3,729,6,101.33343388852556,99.78975797185872,100.2386296292392,1.0154692820990925,0.015233628797826021,100.08450540676995,True,stable,True,False,False,1,0,101.33343388852556,0.0,0.0,True,2016200,40903500,4374,2.220446049250313e-15
p06-s032,6,3,729,1,112.57172263160112,112.07352905247399,112.07352905247399,1.004445238615569,0.0044255659190497254,112.07352905247399,True,stable,True,False,False,1,0,112.57172263160112,0.0,0.0,True,2076200,41058800,4374,3.1086244689504383e-15
p06-s033,6,3,729,6,116.28447906261773,115.57459102901427,115.62435966131775,1.0061422500160546,0.006104753096251106,115.62435966131775,True,stable,True,False,False,1,0,116.28447906261773,0.0,0.0,True,2084000,40733200,4374,3.9968028886505635e-15
p06-s034,6,3,729,30,112.15474482763169,111.97581673943075,112.09623546745472,1.0015979172415175,0.001595367975522788,112.04379522718983,True,stable,True,False,False,1,0,112.14659631529804,0.008148512333647773,7.265419172564704e-05,False,2278500,41918500,4374,3.1086244689504383e-15
p06-s035,6,3,729,12,89.10356693992433,88.84687135017163,88.97451729158834,1.0028891910975795,0.002880867720208996,88.97451729158833,True,stable,True,False,False,1,0,89.10356693992433,0.0,0.0,True,2274300,41419300,4374,3.191891195797325e-15
p06-s036,6,3,729,10,99.41645740256516,99.1483895051897,99.17076401118922,1.0027037040007738,0.00269641369627543,99.1588134021983,True,stable,True,False,False,2,1,99.41645740256516,0.0,0.0,True,2188600,41367200,4374,3.219646771412954e-15
p06-s037,6,3,729,1,107.92026793160804,107.92026793160804,107.92026793160804,1.0,0.0,107.92026793160804,True,stable,True,False,False,1,0,107.92026793160804,0.0,0.0,True,1500300,41957200,4374,3.552713678800501e-15
p06-s038,6,3,729,50,96.5229603328513,96.02323273396843,96.5007334099693,1.0052042363567093,0.005177292502836651,96.10220199933511,True,stable,True,False,False,1,0,96.5229603328513,0.0,0.0,True,2176300,41372300,4374,2.886579864025407e-15
p06-s039,6,3,729,6,105.59678652477817,105.2693486275775,105.59678652477817,1.003110477090146,0.00310083202317747,105.59678652477817,True,stable,True,False,False,1,0,105.59678652477817,0.0,0.0,True,1634200,41209700,4374,3.3029134982598407e-15
p06-s040,6,3,729,42,101.9862674244282,101.73980540200144,101.95415698605976,1.0024224738926217,0.002416619694503452,101.91445304772598,True,stable,True,False,False,1,0,101.97844421771583,0.007823206712373576,7.670843251686381e-05,False,2030700,41897300,4374,3.1086244689504383e-15
p06-s041,6,3,729,30,93.10342568770126,92.79540531664766,93.10342568770126,1.0033193493794497,0.0033083677510084347,93.0722154286896,True,stable,True,False,False,1,0,93.0722154286896,0.03121025901165808,0.000335221381824846,False,1779500,42209900,4374,3.3306690738754696e-15
p06-s042,6,3,729,6,111.45195511601881,111.21598285257767,111.33899372393054,1.0021217477685194,0.0021172554864156462,111.33899372393054,True,stable,True,False,False,1,0,111.43161880698531,0.020336309033496036,0.000182467046112618,False,2134400,42612300,4374,3.1086244689504383e-15
p06-s043,6,3,729,1,101.80605733314997,101.80605733314997,101.80605733314997,1.0,0.0,101.80605733314997,True,stable,True,False,False,1,0,101.80605733314997,0.0,0.0,True,1448600,41310000,4374,2.886579864025407e-15
p06-s044,6,3,729,8,102.98967028283134,101.93795178918002,102.76759808474125,1.0103172417651318,0.010211883296286715,101.93795178918002,True,stable,True,False,False,1,0,102.95871946541465,0.03095081741669503,0.00030052351203472703,False,2028200,40829600,4374,3.1086244689504383e-15
p06-s045,6,3,729,30,107.55437149329047,107.30393224098864,107.55437149329047,1.002333924275388,0.0023284897566200192,107.43345434005013,True,stable,True,False,False,2,1,107.53781316640675,0.01655832688372527,0.00015395308116098494,False,2133500,43548900,4374,3.0322966360074588e-15
p06-s046,6,3,729,6,104.56817585220399,103.16366777573165,103.47257346213439,1.0136143674101004,0.013431505953182758,103.1765164898599,True,stable,True,False,False,1,0,104.43011974340132,0.13805610880267238,0.0013202497574195042,False,2464900,44809100,4374,3.552713678800501e-15
p06-s047,6,3,729,14,94.10449131005399,93.87207499855414,93.95367239516493,1.0024758833924086,0.0024697685335132984,93.88484857315545,True,stable,True,False,False,2,1,94.10449131005399,0.0,0.0,True,2263300,42115100,4374,2.8553548414578245e-15
p06-s048,6,3,729,1,92.37336194375334,92.37111460209275,92.37111460209275,1.0000243294851456,2.432889323612956e-05,92.37111460209275,True,stable,True,False,False,1,0,92.37336194375334,0.0,0.0,True,1640600,42311800,4374,2.55351295663786e-15
